like1,parn,parD,parq,parLambda,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,chain
1.3545,0.332,0.695,0.491,0.014626,18.61,0.5864,0.01173,0.000214,3.8e-06,6e-08,0.0,0.0,0.0,1e-07,0.00627,0.82,5.457,6.637,4.0
7.973,0.3428,0.6553,0.4966,0.0171,19.5,0.6006,0.01131,0.0001926,3.16e-06,6e-08,0.0,0.0,0.0,0.0,0.0024,0.4995,4.418,6.44,0.0
21.6,0.3276,0.682,0.4778,0.01604,19.19,0.636,0.01322,0.00025,4.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.00388,0.6206,4.777,6.516,1.0
19.0,0.3345,0.6855,0.4888,0.01567,19.11,0.633,0.013176,0.0002499,4.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.004265,0.6543,4.902,6.562,2.0
-2.725,0.3298,0.6694,0.4912,0.01593,18.19,0.4788,0.007805,0.0001155,1.67e-06,0.0,0.0,0.0,0.0,6e-08,0.005493,0.816,5.504,6.355,3.0
20.27,0.3323,0.666,0.485,0.01617,19.19,0.5864,0.01107,0.0001897,3.16e-06,6e-08,0.0,0.0,0.0,6e-08,0.003305,0.5957,4.793,6.55,4.0
10.414,0.3428,0.6904,0.4966,0.0168,19.39,0.699,0.01591,0.0003304,6.7e-06,1e-07,0.0,0.0,0.0,6e-08,0.003616,0.5684,4.465,6.34,0.0
11.164,0.3252,0.689,0.4778,0.01578,18.83,0.607,0.01234,0.0002285,4.1e-06,6e-08,0.0,0.0,0.0,6e-08,0.004986,0.713,5.06,6.473,1.0
7.062,0.3257,0.6646,0.479,0.01515,18.89,0.541,0.00957,0.0001533,2.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.00399,0.684,5.21,6.72,2.0
-10.52,0.3198,0.696,0.4832,0.014565,17.58,0.4685,0.00792,0.0001222,1.85e-06,0.0,0.0,0.0,0.0,2.4e-07,0.01003,1.1,6.15,6.3,3.0
-8.74,0.3223,0.666,0.485,0.01481,17.8,0.4255,0.006287,8.42e-05,1.1e-06,0.0,0.0,0.0,0.0,1e-07,0.00679,0.957,6.027,6.445,4.0
12.96,0.3445,0.693,0.4995,0.01639,19.38,0.701,0.01605,0.0003352,6.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.003838,0.5884,4.555,6.418,0.0
-14.625,0.3447,0.682,0.4778,0.01604,21.45,1.036,0.03134,0.0008636,2.31e-05,6e-07,0.0,0.0,0.0,0.0,0.001242,0.2893,3.242,6.438,1.0
17.33,0.339,0.6694,0.496,0.01581,19.11,0.584,0.01106,0.0001901,3.16e-06,6e-08,0.0,0.0,0.0,6e-08,0.003637,0.6274,4.918,6.6,2.0
15.17,0.3337,0.682,0.4895,0.01604,18.92,0.5986,0.01187,0.0002143,3.76e-06,6e-08,0.0,0.0,0.0,6e-08,0.004417,0.6753,4.97,6.465,3.0
20.27,0.3323,0.666,0.485,0.01617,19.19,0.5864,0.01107,0.0001897,3.16e-06,6e-08,0.0,0.0,0.0,6e-08,0.003305,0.5957,4.793,6.55,4.0
4.746,0.3445,0.688,0.4968,0.01591,19.69,0.729,0.01701,0.000362,7.5e-06,2e-07,0.0,0.0,0.0,6e-08,0.003252,0.541,4.45,6.574,0.0
6.406,0.3276,0.682,0.4734,0.01604,19.62,0.6987,0.01559,0.0003166,6.26e-06,1e-07,0.0,0.0,0.0,6e-08,0.003157,0.5425,4.484,6.566,1.0
15.06,0.3293,0.6855,0.4788,0.01567,19.34,0.6665,0.014435,0.000285,5.5e-06,1e-07,0.0,0.0,0.0,6e-08,0.003817,0.6084,4.742,6.6,2.0
15.17,0.3337,0.682,0.4895,0.01604,18.92,0.5986,0.01187,0.0002143,3.76e-06,6e-08,0.0,0.0,0.0,6e-08,0.004417,0.6753,4.97,6.465,3.0
-13.73,0.3323,0.6553,0.4639,0.01582,21.36,0.8823,0.02226,0.000509,1.127e-05,2.4e-07,0.0,0.0,0.0,0.0,0.001033,0.288,3.416,6.676,4.0
12.96,0.3445,0.693,0.4995,0.01639,19.38,0.701,0.01605,0.0003352,6.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.003838,0.5884,4.555,6.418,0.0
6.99,0.3276,0.682,0.4734,0.01662,19.56,0.6934,0.015396,0.0003114,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.003134,0.536,4.414,6.43,1.0
19.0,0.3345,0.6855,0.4888,0.01567,19.11,0.633,0.01318,0.00025,4.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.00427,0.6543,4.902,6.562,2.0
15.17,0.3337,0.682,0.4895,0.01604,18.92,0.5986,0.01187,0.0002143,3.76e-06,6e-08,0.0,0.0,0.0,6e-08,0.004417,0.6753,4.97,6.465,3.0
20.27,0.3323,0.666,0.485,0.01617,19.19,0.5864,0.01107,0.0001897,3.16e-06,6e-08,0.0,0.0,0.0,6e-08,0.003305,0.5957,4.793,6.55,4.0
11.48,0.3406,0.6934,0.4934,0.01625,19.44,0.7095,0.01642,0.0003464,7.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.003788,0.5835,4.547,6.453,0.0
22.36,0.3276,0.6987,0.4778,0.01588,19.16,0.6826,0.015465,0.0003202,6.44e-06,1e-07,0.0,0.0,0.0,6e-08,0.00465,0.6567,4.797,6.473,1.0
-4.855,0.3345,0.6855,0.4763,0.01567,20.3,0.818,0.02072,0.0004785,1.07e-05,2.4e-07,0.0,0.0,0.0,6e-08,0.002401,0.448,4.086,6.652,2.0
7.336,0.3337,0.682,0.4917,0.01646,18.66,0.5674,0.01082,0.0001878,3.16e-06,6e-08,0.0,0.0,0.0,6e-08,0.004864,0.715,5.05,6.324,3.0
7.863,0.3323,0.674,0.4897,0.01672,18.66,0.547,0.00997,0.0001652,2.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.004395,0.6895,5.008,6.305,4.0
10.336,0.3445,0.666,0.4995,0.0165,19.47,0.626,0.01242,0.0002236,3.93e-06,6e-08,0.0,0.0,0.0,0.0,0.00282,0.535,4.535,6.523,0.0
17.34,0.3289,0.6875,0.4814,0.01576,19.0,0.626,0.012985,0.0002456,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.004543,0.675,4.95,6.516,1.0
-3.676,0.3425,0.6855,0.4888,0.01595,20.19,0.8013,0.02,0.000455,1.01e-05,2.4e-07,0.0,0.0,0.0,6e-08,0.00249,0.4575,4.11,6.59,2.0
-8.484,0.3464,0.677,0.4895,0.01639,20.61,0.844,0.02158,0.0005016,1.13e-05,2.4e-07,0.0,0.0,0.0,0.0,0.001801,0.3796,3.764,6.51,3.0
16.17,0.3323,0.666,0.484,0.01617,19.31,0.6035,0.01164,0.0002037,3.46e-06,6e-08,0.0,0.0,0.0,6e-08,0.003105,0.572,4.707,6.574,4.0
-5.727,0.3462,0.6543,0.4934,0.01625,20.36,0.7124,0.015236,0.0002944,5.54e-06,1e-07,0.0,0.0,0.0,0.0,0.001651,0.3955,4.008,6.676,0.0
16.17,0.3281,0.698,0.477,0.01559,19.33,0.704,0.0163,0.000345,7.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.00435,0.632,4.742,6.562,1.0
14.11,0.3345,0.657,0.4888,0.01567,19.19,0.559,0.00998,0.0001612,2.5e-06,6e-08,0.0,0.0,0.0,0.0,0.003107,0.596,4.91,6.7,2.0
16.86,0.3398,0.6816,0.4941,0.01662,19.28,0.651,0.01377,0.0002654,4.95e-06,1e-07,0.0,0.0,0.0,6e-08,0.003586,0.5864,4.605,6.406,3.0
14.695,0.337,0.6865,0.4897,0.01695,19.25,0.6646,0.01444,0.000286,5.5e-06,1e-07,0.0,0.0,0.0,6e-08,0.003716,0.5864,4.547,6.31,4.0
6.715,0.335,0.6714,0.4841,0.01642,19.6,0.6616,0.01388,0.0002644,4.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.002823,0.5234,4.453,6.527,0.0
11.15,0.323,0.678,0.4731,0.01507,19.08,0.6025,0.011894,0.0002134,3.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.004192,0.6704,5.07,6.72,1.0
5.938,0.3262,0.63,0.4805,0.01559,18.88,0.4495,0.00638,8.136e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.002676,0.6104,5.195,6.777,2.0
-5.67,0.3398,0.6816,0.4832,0.01662,20.31,0.8135,0.02043,0.0004668,1.04e-05,2.4e-07,0.0,0.0,0.0,0.0,0.002163,0.4194,3.912,6.453,3.0
-8.83,0.3323,0.6714,0.47,0.0158,20.69,0.829,0.02063,0.000466,1.02e-05,2.4e-07,0.0,0.0,0.0,0.0,0.001709,0.3782,3.832,6.68,4.0
10.31,0.3445,0.666,0.4995,0.01651,19.47,0.626,0.01242,0.0002238,3.93e-06,6e-08,0.0,0.0,0.0,0.0,0.002817,0.5347,4.53,6.52,0.0
16.47,0.3315,0.6855,0.4822,0.0158,19.31,0.6626,0.01429,0.0002806,5.36e-06,1e-07,0.0,0.0,0.0,6e-08,0.003826,0.609,4.734,6.57,1.0
-12.414,0.3218,0.657,0.4888,0.01567,17.23,0.3623,0.004665,5.436e-05,6e-07,0.0,0.0,0.0,0.0,1e-07,0.007523,1.042,6.19,6.094,2.0
18.31,0.3313,0.675,0.485,0.01593,19.05,0.593,0.01149,0.0002023,3.46e-06,6e-08,0.0,0.0,0.0,6e-08,0.003906,0.6426,4.92,6.543,3.0
19.16,0.3323,0.666,0.485,0.01714,19.1,0.5806,0.01091,0.000186,3.1e-06,6e-08,0.0,0.0,0.0,6e-08,0.003242,0.581,4.656,6.332,4.0
4.43,0.3457,0.666,0.4995,0.01794,19.5,0.6396,0.012955,0.0002381,4.23e-06,6e-08,0.0,0.0,0.0,0.0,0.002527,0.4895,4.234,6.215,0.0
19.08,0.3308,0.6987,0.4814,0.01566,19.25,0.695,0.01596,0.0003347,6.85e-06,1e-07,0.0,0.0,0.0,6e-08,0.004513,0.6455,4.78,6.535,1.0
17.97,0.3352,0.65,0.4888,0.0167,19.23,0.549,0.00953,0.0001494,2.26e-06,6e-08,0.0,0.0,0.0,0.0,0.002642,0.547,4.684,6.52,2.0
17.11,0.3362,0.6416,0.4924,0.01721,18.97,0.4978,0.00789,0.00011265,1.55e-06,0.0,0.0,0.0,0.0,0.0,0.002655,0.565,4.773,6.4,3.0
-3.217,0.3467,0.638,0.4963,0.01767,20.05,0.622,0.01159,0.0001947,3.16e-06,6e-08,0.0,0.0,0.0,0.0,0.001464,0.3865,3.979,6.43,4.0
-3.814,0.3445,0.634,0.4932,0.01773,20.1,0.614,0.01121,0.0001843,2.9e-06,6e-08,0.0,0.0,0.0,0.0,0.001359,0.3748,3.945,6.438,0.0
17.03,0.3276,0.6987,0.4778,0.01686,19.06,0.676,0.01524,0.000314,6.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.004562,0.6406,4.66,6.254,1.0
14.72,0.332,0.6704,0.4827,0.01665,19.33,0.623,0.01244,0.0002258,4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003109,0.559,4.582,6.453,2.0
18.14,0.3418,0.671,0.4993,0.01581,19.17,0.596,0.01151,0.000202,3.46e-06,6e-08,0.0,0.0,0.0,6e-08,0.003584,0.618,4.87,6.605,3.0
-4.227,0.34,0.666,0.485,0.01714,20.16,0.732,0.01642,0.0003338,6.6e-06,1e-07,0.0,0.0,0.0,0.0,0.00193,0.413,3.951,6.414,4.0
-13.664,0.3276,0.699,0.4995,0.01651,16.98,0.4236,0.006718,9.733e-05,1.4e-06,0.0,0.0,0.0,0.0,3e-07,0.012024,1.185,6.047,5.703,0.0
18.06,0.328,0.6953,0.4797,0.0163,18.95,0.6445,0.0139,0.0002737,5.25e-06,1e-07,0.0,0.0,0.0,6e-08,0.00482,0.6777,4.855,6.367,1.0
12.33,0.34,0.6743,0.4946,0.01554,19.39,0.636,0.013,0.0002414,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.003387,0.5894,4.76,6.684,2.0
18.36,0.3313,0.675,0.485,0.01595,19.05,0.593,0.01148,0.0002023,3.46e-06,6e-08,0.0,0.0,0.0,6e-08,0.003906,0.6426,4.918,6.54,3.0
13.49,0.3318,0.6694,0.487,0.01654,18.84,0.5566,0.010185,0.0001693,2.74e-06,6e-08,0.0,0.0,0.0,6e-08,0.00393,0.6533,4.938,6.395,4.0
6.363,0.3445,0.666,0.4995,0.015305,19.6,0.6343,0.01269,0.0002301,4.05e-06,6e-08,0.0,0.0,0.0,0.0,0.002874,0.55,4.695,6.8,0.0
9.734,0.327,0.697,0.48,0.01517,18.89,0.633,0.013466,0.0002618,4.95e-06,1e-07,0.0,0.0,0.0,1e-07,0.005424,0.737,5.137,6.582,1.0
14.734,0.332,0.6704,0.4827,0.01665,19.33,0.6235,0.01247,0.0002263,4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003115,0.559,4.582,6.453,2.0
19.2,0.3313,0.675,0.485,0.01671,18.97,0.588,0.01135,0.0001992,3.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003849,0.6304,4.81,6.367,3.0
-15.31,0.3167,0.6763,0.485,0.01714,16.69,0.3564,0.004753,5.76e-05,6.6e-07,0.0,0.0,0.0,0.0,2.4e-07,0.01071,1.183,6.13,5.54,4.0
14.46,0.3438,0.6733,0.4995,0.01613,19.38,0.633,0.012856,0.0002372,4.23e-06,6e-08,0.0,0.0,0.0,6e-08,0.003256,0.573,4.66,6.56,0.0
13.91,0.3162,0.6914,0.4634,0.01689,18.88,0.6265,0.013145,0.0002515,4.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.004677,0.6685,4.797,6.242,1.0
17.2,0.338,0.6704,0.4915,0.01665,19.28,0.615,0.012184,0.0002191,3.8e-06,6e-08,0.0,0.0,0.0,6e-08,0.003202,0.5693,4.62,6.445,2.0
18.44,0.3274,0.6978,0.4788,0.01564,19.05,0.6606,0.01457,0.0002935,5.8e-06,1e-07,0.0,0.0,0.0,1e-07,0.00493,0.6865,4.926,6.51,3.0
-11.54,0.3203,0.6675,0.485,0.01768,17.22,0.388,0.0054,6.83e-05,8.3e-07,0.0,0.0,0.0,0.0,1e-07,0.00749,0.975,5.715,5.707,4.0
-1.948,0.3438,0.6733,0.4922,0.01613,20.06,0.735,0.01672,0.0003462,7e-06,1e-07,0.0,0.0,0.0,0.0,0.00233,0.4597,4.19,6.61,0.0
22.36,0.3276,0.6987,0.4778,0.01588,19.16,0.6826,0.015465,0.0003202,6.44e-06,1e-07,0.0,0.0,0.0,6e-08,0.00465,0.6567,4.797,6.473,1.0
4.92,0.333,0.697,0.4915,0.01539,18.66,0.6025,0.01235,0.0002313,4.23e-06,6e-08,0.0,0.0,0.0,1e-07,0.005955,0.781,5.25,6.484,2.0
-4.19,0.325,0.6694,0.485,0.01671,18.02,0.464,0.00741,0.0001073,1.5e-06,0.0,0.0,0.0,0.0,6e-08,0.00566,0.8237,5.44,6.152,3.0
-1.691,0.3323,0.666,0.4763,0.01616,20.05,0.7065,0.01537,0.0003035,5.84e-06,1e-07,0.0,0.0,0.0,0.0,0.002184,0.4539,4.21,6.637,4.0
-7.574,0.349,0.6694,0.495,0.01608,20.55,0.7993,0.01929,0.0004222,9e-06,2e-07,0.0,0.0,0.0,0.0,0.001779,0.39,3.883,6.63,0.0
15.125,0.3223,0.6978,0.4722,0.01593,18.9,0.6436,0.01392,0.0002751,5.3e-06,1e-07,0.0,0.0,0.0,1e-07,0.00515,0.704,4.957,6.426,1.0
21.61,0.338,0.6704,0.494,0.01665,19.03,0.5835,0.01109,0.0001915,3.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.003597,0.6143,4.785,6.406,2.0
2.668,0.337,0.675,0.485,0.01624,19.78,0.698,0.01534,0.0003066,5.96e-06,1e-07,0.0,0.0,0.0,6e-08,0.00269,0.502,4.355,6.566,3.0
1.591,0.3323,0.666,0.4785,0.01776,19.69,0.6655,0.01389,0.0002632,4.8e-06,6e-08,0.0,0.0,0.0,0.0,0.002337,0.4656,4.145,6.266,4.0
14.33,0.3438,0.6733,0.4995,0.0161,19.38,0.633,0.01286,0.0002375,4.23e-06,6e-08,0.0,0.0,0.0,6e-08,0.003258,0.5737,4.668,6.566,0.0
21.31,0.333,0.6953,0.4854,0.01585,19.2,0.6777,0.015175,0.0003102,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.004414,0.643,4.78,6.5,1.0
21.33,0.338,0.66,0.4941,0.01665,19.05,0.5557,0.00996,0.0001615,2.56e-06,6e-08,0.0,0.0,0.0,6e-08,0.003214,0.595,4.797,6.453,2.0
6.758,0.3313,0.675,0.485,0.01843,18.81,0.578,0.01106,0.0001924,3.3e-06,6e-08,0.0,0.0,0.0,6e-08,0.003717,0.604,4.562,5.992,3.0
7.82,0.3176,0.666,0.4678,0.01714,18.66,0.5273,0.00922,0.000146,2.26e-06,6e-08,0.0,0.0,0.0,6e-08,0.003983,0.6636,4.945,6.25,4.0
18.03,0.3418,0.6733,0.4995,0.0171,19.0,0.5894,0.011375,0.0001993,3.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003649,0.61,4.71,6.297,0.0
-4.105,0.333,0.6953,0.4744,0.01593,20.2,0.8438,0.02235,0.0005403,1.27e-05,3e-07,0.0,0.0,0.0,6e-08,0.002686,0.4631,4.07,6.55,1.0
21.33,0.338,0.66,0.4941,0.01665,19.05,0.5557,0.00996,0.0001615,2.56e-06,6e-08,0.0,0.0,0.0,6e-08,0.003214,0.595,4.797,6.453,2.0
16.48,0.336,0.67,0.4927,0.0163,18.94,0.5674,0.01053,0.0001775,2.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003822,0.6436,4.926,6.47,3.0
-4.17,0.3323,0.666,0.4744,0.01718,20.14,0.731,0.01637,0.0003328,6.56e-06,1e-07,0.0,0.0,0.0,0.0,0.001933,0.4133,3.95,6.402,4.0
18.88,0.3418,0.6675,0.4995,0.0171,19.02,0.574,0.010735,0.0001819,3e-06,6e-08,0.0,0.0,0.0,6e-08,0.003416,0.5986,4.715,6.324,0.0
21.31,0.333,0.6953,0.4854,0.01585,19.2,0.6777,0.015175,0.0003102,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.004414,0.643,4.78,6.5,1.0
15.445,0.3372,0.631,0.4941,0.01665,19.02,0.472,0.006985,9.3e-05,1.2e-06,0.0,0.0,0.0,0.0,0.0,0.002363,0.5537,4.867,6.58,2.0
19.2,0.3313,0.675,0.485,0.01671,18.97,0.588,0.01135,0.0001992,3.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003849,0.6304,4.81,6.367,3.0
13.12,0.3276,0.6997,0.4766,0.01714,19.16,0.6963,0.01611,0.0003407,7.03e-06,1e-07,0.0,0.0,0.0,6e-08,0.00431,0.613,4.535,6.207,4.0
17.08,0.3408,0.6675,0.4995,0.01668,18.92,0.5605,0.01028,0.0001708,2.74e-06,6e-08,0.0,0.0,0.0,6e-08,0.003664,0.6294,4.86,6.395,0.0
22.34,0.327,0.6953,0.4766,0.01591,19.17,0.673,0.014984,0.0003047,6e-06,1e-07,0.0,0.0,0.0,6e-08,0.00447,0.6484,4.793,6.48,1.0
18.73,0.3252,0.6836,0.4746,0.01566,19.19,0.6367,0.01327,0.0002518,4.65e-06,6e-08,0.0,0.0,0.0,6e-08,0.004063,0.6387,4.863,6.59,2.0
18.4,0.3267,0.699,0.4778,0.01566,19.03,0.6646,0.01476,0.0002997,5.9e-06,1e-07,0.0,0.0,0.0,1e-07,0.00502,0.6904,4.926,6.496,3.0
18.8,0.3325,0.666,0.485,0.01714,19.12,0.5845,0.01104,0.0001892,3.16e-06,6e-08,0.0,0.0,0.0,6e-08,0.003195,0.5757,4.637,6.34,4.0
9.67,0.3418,0.6675,0.4954,0.0171,19.42,0.6284,0.01258,0.0002284,4e-06,6e-08,0.0,0.0,0.0,6e-08,0.002806,0.5264,4.44,6.38,0.0
17.02,0.3406,0.6816,0.4973,0.01715,19.02,0.618,0.01259,0.0002334,4.23e-06,6e-08,0.0,0.0,0.0,6e-08,0.003893,0.615,4.668,6.258,1.0
19.11,0.3252,0.649,0.4746,0.0171,19.14,0.5376,0.00917,0.0001413,2.1e-06,6e-08,0.0,0.0,0.0,0.0,0.002645,0.5474,4.66,6.42,2.0
16.78,0.3193,0.682,0.4673,0.01563,19.06,0.615,0.01246,0.0002296,4.1e-06,6e-08,0.0,0.0,0.0,6e-08,0.004246,0.661,4.957,6.58,3.0
14.125,0.318,0.6934,0.4626,0.01714,19.16,0.6753,0.01505,0.0003064,6.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.00405,0.604,4.547,6.234,4.0
16.03,0.3367,0.6953,0.4934,0.01585,18.94,0.6406,0.01374,0.0002692,5.1e-06,1e-07,0.0,0.0,0.0,1e-07,0.00499,0.6963,4.957,6.457,0.0
19.9,0.3193,0.678,0.466,0.01588,19.2,0.6235,0.01264,0.0002332,4.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.003765,0.6196,4.816,6.566,1.0
19.64,0.3345,0.65,0.489,0.01707,19.03,0.528,0.008896,0.0001355,2e-06,0.0,0.0,0.0,0.0,0.0,0.002838,0.5703,4.742,6.406,2.0
5.395,0.3193,0.6665,0.4712,0.01554,18.7,0.5273,0.009186,0.0001451,2.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.004326,0.7114,5.25,6.586,3.0
12.984,0.3389,0.628,0.4958,0.01813,18.98,0.469,0.006886,9.084e-05,1.13e-06,0.0,0.0,0.0,0.0,0.0,0.002108,0.5117,4.594,6.277,4.0
1.892,0.3418,0.68,0.4917,0.0174,19.69,0.7124,0.01613,0.0003324,6.7e-06,1e-07,0.0,0.0,0.0,6e-08,0.002731,0.4893,4.18,6.285,0.0
22.86,0.327,0.6953,0.4766,0.01602,19.16,0.6724,0.01496,0.000304,6e-06,1e-07,0.0,0.0,0.0,6e-08,0.004463,0.6465,4.773,6.457,1.0
-25.39,0.3345,0.65,0.4348,0.01707,24.16,1.586,0.06335,0.002287,7.993e-05,2.74e-06,1e-07,0.0,0.0,0.0,0.000174,0.0828,1.631,5.22,2.0
18.31,0.3103,0.6807,0.453,0.01566,19.17,0.627,0.01285,0.0002395,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.003967,0.6357,4.875,6.598,3.0
-1.638,0.3452,0.6426,0.4954,0.01805,19.89,0.6167,0.011536,0.0001948,3.16e-06,6e-08,0.0,0.0,0.0,0.0,0.00162,0.4038,4.008,6.324,4.0
9.42,0.3418,0.6675,0.4995,0.01822,18.9,0.568,0.01055,0.000178,2.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003342,0.582,4.56,6.082,0.0
8.64,0.327,0.6763,0.4812,0.01602,18.73,0.56,0.01044,0.0001768,2.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.004547,0.703,5.1,6.453,1.0
13.71,0.312,0.665,0.4568,0.015564,19.08,0.5674,0.0104,0.000173,2.8e-06,6e-08,0.0,0.0,0.0,6e-08,0.003567,0.633,4.992,6.668,2.0
-9.84,0.3103,0.627,0.468,0.01566,17.6,0.3337,0.003761,3.81e-05,3.6e-07,0.0,0.0,0.0,0.0,6e-08,0.004597,0.868,6.03,6.367,3.0
18.8,0.3325,0.666,0.485,0.01714,19.12,0.5845,0.01104,0.0001892,3.16e-06,6e-08,0.0,0.0,0.0,6e-08,0.003195,0.5757,4.637,6.34,4.0
18.88,0.3418,0.6675,0.4995,0.0171,19.02,0.574,0.010735,0.0001819,3e-06,6e-08,0.0,0.0,0.0,6e-08,0.003416,0.5986,4.715,6.324,0.0
22.03,0.333,0.6904,0.485,0.01604,19.19,0.662,0.01443,0.0002866,5.54e-06,1e-07,0.0,0.0,0.0,6e-08,0.00418,0.6313,4.758,6.48,1.0
8.1,0.3345,0.6323,0.489,0.01884,18.9,0.4756,0.007145,9.656e-05,1.25e-06,0.0,0.0,0.0,0.0,0.0,0.002203,0.5117,4.496,6.1,2.0
-2.365,0.3047,0.691,0.453,0.01457,18.38,0.546,0.010254,0.0001755,2.9e-06,6e-08,0.0,0.0,0.0,1e-07,0.006733,0.8716,5.637,6.598,3.0
-1.61,0.3452,0.6426,0.4954,0.01805,19.89,0.616,0.011536,0.0001945,3.16e-06,6e-08,0.0,0.0,0.0,0.0,0.001622,0.404,4.008,6.324,4.0
11.97,0.3438,0.6484,0.4995,0.0171,19.36,0.5625,0.009926,0.0001582,2.44e-06,6e-08,0.0,0.0,0.0,0.0,0.00237,0.5107,4.516,6.457,0.0
3.107,0.327,0.6953,0.4832,0.01602,18.5,0.5825,0.01163,0.000212,3.76e-06,6e-08,0.0,0.0,0.0,1e-07,0.006058,0.787,5.215,6.324,1.0
19.86,0.3345,0.6514,0.489,0.01703,19.03,0.5317,0.00905,0.0001392,2.1e-06,6e-08,0.0,0.0,0.0,0.0,0.002893,0.5737,4.746,6.406,2.0
15.39,0.312,0.6807,0.4568,0.01556,19.05,0.6084,0.01218,0.0002217,3.93e-06,6e-08,0.0,0.0,0.0,6e-08,0.00425,0.6655,4.99,6.598,3.0
9.83,0.3398,0.666,0.4973,0.01813,18.88,0.56,0.01027,0.0001707,2.74e-06,6e-08,0.0,0.0,0.0,6e-08,0.003365,0.5884,4.598,6.1,4.0
-20.39,0.3567,0.6675,0.4807,0.0171,22.6,1.242,0.04224,0.001304,3.904e-05,1.13e-06,6e-08,0.0,0.0,0.0,0.0005283,0.1685,2.414,5.895,0.0
-9.51,0.316,0.694,0.4766,0.01602,17.56,0.4683,0.00791,0.00012195,1.85e-06,0.0,0.0,0.0,0.0,2e-07,0.009155,1.026,5.83,6.03,1.0
-19.38,0.3142,0.666,0.489,0.01549,16.02,0.2844,0.003119,3.105e-05,3e-07,0.0,0.0,0.0,0.0,3e-07,0.01415,1.4795,6.914,5.484,2.0
12.92,0.3057,0.6675,0.448,0.01548,19.06,0.5713,0.01059,0.0001782,2.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003733,0.645,5.023,6.67,3.0
-1.565,0.3452,0.6426,0.4954,0.01805,19.89,0.6157,0.01152,0.0001942,3.16e-06,6e-08,0.0,0.0,0.0,0.0,0.001624,0.4043,4.01,6.324,4.0
-15.55,0.3418,0.6816,0.472,0.01558,21.66,1.071,0.0332,0.000937,2.57e-05,7e-07,0.0,0.0,0.0,0.0,0.001156,0.277,3.193,6.508,0.0
19.58,0.319,0.6943,0.4644,0.01605,19.25,0.683,0.015366,0.0003154,6.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.00421,0.625,4.707,6.473,1.0
5.21,0.3435,0.653,0.4963,0.01698,19.62,0.6084,0.0115,0.0001966,3.3e-06,6e-08,0.0,0.0,0.0,0.0,0.002222,0.4805,4.363,6.49,2.0
-3.062,0.303,0.691,0.4336,0.01447,20.17,0.8066,0.02039,0.00047,1.055e-05,2.4e-07,0.0,0.0,0.0,6e-08,0.002926,0.507,4.4,6.91,3.0
6.934,0.3325,0.666,0.485,0.01465,19.36,0.599,0.01146,0.0001987,3.34e-06,6e-08,0.0,0.0,0.0,6e-08,0.003357,0.613,4.996,6.914,4.0
-11.29,0.3418,0.6533,0.4805,0.01665,20.95,0.808,0.01901,0.0004044,8.34e-06,2e-07,0.0,0.0,0.0,0.0,0.001175,0.3147,3.545,6.547,0.0
10.32,0.3093,0.6924,0.4526,0.014694,19.14,0.651,0.014,0.000275,5.25e-06,1e-07,0.0,0.0,0.0,6e-08,0.00477,0.694,5.08,6.754,1.0
13.86,0.339,0.627,0.4963,0.01797,18.98,0.4648,0.00676,8.833e-05,1.13e-06,0.0,0.0,0.0,0.0,0.0,0.002111,0.5156,4.63,6.312,2.0
