like1,parn,parD,parq,parLambda,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,chain
-22.81,0.3298,0.6797,0.4558,0.01637,21.56,1.05,0.03195,0.0008845,2.38e-05,6.6e-07,0.0,0.0,0.0,0.0,0.001119,0.2712,3.129,6.344,6.324,4.348,1.448,0.291,0.04056,3.0
26.75,0.327,0.6997,0.4763,0.01564,19.2,0.6914,0.01584,0.0003319,6.74e-06,1e-07,0.0,0.0,0.0,6e-08,0.004642,0.6553,4.81,6.527,6.03,3.092,0.726,0.1045,0.01054,4.0
1.994,0.3206,0.685,0.4734,0.01566,18.61,0.565,0.01079,0.0001876,3.16e-06,6e-08,0.0,0.0,0.0,1e-07,0.00539,0.7617,5.254,6.465,5.836,2.713,0.556,0.0691,0.00597,0.0
26.73,0.3127,0.6934,0.4558,0.01576,19.2,0.6714,0.01486,0.0003002,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.00436,0.6436,4.8,6.527,6.023,3.066,0.7095,0.10016,0.00987,1.0
25.77,0.308,0.6973,0.4485,0.01585,19.25,0.6924,0.01581,0.00033,6.7e-06,1e-07,0.0,0.0,0.0,6e-08,0.004383,0.6353,4.74,6.496,6.01,3.098,0.7305,0.1054,0.01064,2.0
19.78,0.3086,0.6826,0.4497,0.01666,19.17,0.6396,0.01339,0.000255,4.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.00379,0.605,4.664,6.375,5.875,2.96,0.671,0.0919,0.00874,3.0
19.44,0.3127,0.6904,0.4563,0.0165,19.08,0.6504,0.01399,0.0002747,5.25e-06,1e-07,0.0,0.0,0.0,6e-08,0.00429,0.638,4.74,6.367,5.855,2.941,0.668,0.0923,0.00889,4.0
25.7,0.331,0.694,0.4822,0.01566,19.23,0.676,0.01504,0.0003054,6e-06,1e-07,0.0,0.0,0.0,6e-08,0.00435,0.642,4.805,6.555,6.055,3.09,0.7183,0.10187,0.010086,0.0
27.25,0.3088,0.699,0.45,0.01576,19.17,0.6865,0.01566,0.000326,6.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.004658,0.6567,4.805,6.5,6.0,3.064,0.717,0.10266,0.0103,1.0
23.7,0.327,0.6924,0.4756,0.01575,19.3,0.682,0.01527,0.0003116,6.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.004147,0.625,4.742,6.547,6.06,3.12,0.7314,0.10455,0.01043,2.0
-12.016,0.3179,0.6826,0.4497,0.0168,20.5,0.8545,0.02235,0.000532,1.234e-05,3e-07,0.0,0.0,0.0,0.0,0.001949,0.3887,3.744,6.395,6.164,3.71,1.05,0.1798,0.02138,3.0
26.9,0.3083,0.696,0.4495,0.01573,19.19,0.676,0.01511,0.0003083,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.00449,0.651,4.812,6.523,6.02,3.064,0.711,0.10077,0.00999,4.0
26.14,0.331,0.694,0.4827,0.01566,19.2,0.6714,0.01486,0.0003004,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.00441,0.6484,4.83,6.55,6.043,3.072,0.7104,0.1003,0.00988,0.0
24.84,0.3088,0.699,0.451,0.01564,19.11,0.675,0.015175,0.0003119,6.26e-06,1e-07,0.0,0.0,0.0,1e-07,0.00486,0.6763,4.883,6.51,5.996,3.031,0.699,0.0988,0.00978,1.0
24.95,0.3271,0.6924,0.476,0.01576,19.27,0.678,0.015114,0.000307,6.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.004196,0.6294,4.758,6.54,6.047,3.102,0.7246,0.1031,0.01024,2.0
-31.92,0.3086,0.6826,0.4106,0.01678,22.98,1.459,0.05807,0.002106,7.42e-05,2.56e-06,1e-07,0.0,0.0,0.0,0.0004897,0.1488,2.182,5.67,5.945,5.01,2.16,0.563,0.10187,3.0
-20.38,0.3074,0.6875,0.4272,0.0165,21.25,1.022,0.031,0.000857,2.3e-05,6e-07,0.0,0.0,0.0,0.0,0.001405,0.3062,3.287,6.336,6.26,4.18,1.351,0.2651,0.0362,4.0
26.14,0.331,0.694,0.4827,0.01566,19.2,0.6714,0.01486,0.0003004,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.00441,0.6484,4.83,6.55,6.043,3.072,0.7104,0.1003,0.00988,0.0
-26.86,0.3103,0.69,0.422,0.01662,22.08,1.242,0.04413,0.001429,4.5e-05,1.43e-06,6e-08,0.0,0.0,0.0,0.0008993,0.2216,2.725,6.055,6.16,4.625,1.734,0.396,0.06305,1.0
21.22,0.3003,0.6924,0.4363,0.01576,19.34,0.6895,0.01555,0.00032,6.4e-06,1e-07,0.0,0.0,0.0,6e-08,0.004047,0.6147,4.707,6.55,6.074,3.146,0.7437,0.1072,0.01078,2.0
20.44,0.308,0.6797,0.449,0.01663,19.17,0.631,0.01298,0.0002428,4.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003672,0.6,4.67,6.395,5.895,2.96,0.666,0.0904,0.00851,3.0
-32.44,0.3142,0.696,0.4172,0.01573,23.05,1.554,0.06647,0.002596,9.865e-05,3.7e-06,1e-07,0.0,0.0,0.0,0.0005703,0.1581,2.24,5.81,6.1,5.223,2.32,0.6294,0.1194,4.0
26.27,0.331,0.694,0.4827,0.01567,19.2,0.6714,0.01486,0.0003002,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.00441,0.648,4.824,6.547,6.04,3.07,0.71,0.10016,0.009865,0.0
-28.75,0.3088,0.699,0.4163,0.01672,22.34,1.377,0.05402,0.001936,6.753e-05,2.3e-06,6e-08,0.0,0.0,0.0,0.0008235,0.1998,2.518,5.86,6.03,4.758,1.915,0.4722,0.08154,1.0
23.53,0.3271,0.688,0.476,0.01572,19.28,0.6665,0.0145,0.0002878,5.54e-06,1e-07,0.0,0.0,0.0,6e-08,0.004,0.621,4.766,6.57,6.074,3.104,0.7188,0.10114,0.0099,2.0
-21.22,0.3076,0.686,0.4265,0.01666,21.34,1.038,0.03177,0.0008864,2.4e-05,6.6e-07,0.0,0.0,0.0,0.0,0.001303,0.292,3.203,6.285,6.23,4.21,1.38,0.2744,0.03793,3.0
26.9,0.3083,0.696,0.4495,0.01573,19.19,0.676,0.01511,0.0003083,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.00449,0.651,4.812,6.523,6.02,3.064,0.711,0.10077,0.00999,4.0
26.28,0.3306,0.694,0.482,0.01567,19.19,0.6704,0.014824,0.0002992,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.004425,0.6494,4.83,6.547,6.035,3.066,0.7085,0.09985,0.00983,0.0
7.023,0.3088,0.699,0.45,0.01411,19.34,0.698,0.01604,0.000337,6.9e-06,1e-07,0.0,0.0,0.0,1e-07,0.004814,0.6846,5.05,6.887,6.367,3.275,0.772,0.1115,0.011284,1.0
-0.8564,0.3457,0.6865,0.4966,0.01566,19.9,0.7563,0.01808,0.0003939,8.34e-06,2e-07,0.0,0.0,0.0,6e-08,0.00293,0.51,4.35,6.65,6.27,3.473,0.887,0.1376,0.01484,2.0
20.58,0.3293,0.6743,0.48,0.01663,19.19,0.6143,0.012245,0.0002218,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003475,0.592,4.68,6.418,5.91,2.951,0.655,0.0874,0.00806,3.0
26.47,0.3083,0.696,0.4495,0.01566,19.2,0.6763,0.01512,0.0003088,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.004498,0.652,4.824,6.543,6.035,3.074,0.7134,0.1012,0.010025,4.0
15.11,0.3286,0.695,0.4785,0.0149,19.31,0.6855,0.01542,0.0003166,6.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.00443,0.654,4.906,6.727,6.22,3.193,0.748,0.10693,0.01068,0.0
-34.34,0.3088,0.699,0.4053,0.01576,23.42,1.721,0.08044,0.003437,0.0001429,5.9e-06,2.4e-07,0.0,0.0,0.0,0.0004604,0.1332,2.0,5.55,5.914,5.37,2.576,0.7573,0.1559,1.0
11.95,0.3445,0.667,0.4988,0.01646,19.52,0.6357,0.0128,0.0002338,4.2e-06,6e-08,0.0,0.0,0.0,0.0,0.002785,0.529,4.504,6.527,6.066,3.133,0.72,0.09894,0.00935,2.0
19.42,0.311,0.6787,0.4531,0.01671,19.17,0.6284,0.01287,0.0002397,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.003635,0.5977,4.66,6.38,5.88,2.951,0.662,0.0897,0.008415,3.0
18.89,0.3071,0.676,0.4495,0.01566,19.08,0.5996,0.01175,0.0002093,3.64e-06,6e-08,0.0,0.0,0.0,6e-08,0.003963,0.6475,4.953,6.6,6.047,2.959,0.641,0.08374,0.007557,4.0
24.75,0.33,0.6904,0.4814,0.01557,19.2,0.6616,0.0144,0.0002859,5.54e-06,1e-07,0.0,0.0,0.0,6e-08,0.00429,0.645,4.844,6.582,6.066,3.074,0.706,0.09863,0.00961,0.0
25.6,0.3245,0.693,0.4724,0.01581,19.25,0.678,0.01513,0.0003078,6.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.004223,0.631,4.754,6.527,6.03,3.092,0.7217,0.1027,0.01021,1.0
-27.05,0.3489,0.683,0.476,0.01566,22.16,1.2,0.04077,0.001263,3.797e-05,1.13e-06,6e-08,0.0,0.0,0.0,0.0008826,0.2283,2.854,6.33,6.426,4.77,1.753,0.39,0.0602,2.0
-27.33,0.3293,0.6743,0.4482,0.01654,22.22,1.177,0.03882,0.001163,3.386e-05,9.5e-07,0.0,0.0,0.0,0.0,0.0007334,0.2068,2.705,6.137,6.25,4.668,1.713,0.3782,0.05768,3.0
22.47,0.3237,0.686,0.4712,0.01562,19.28,0.659,0.01417,0.0002775,5.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.003956,0.622,4.793,6.6,6.098,3.107,0.715,0.0998,0.00969,4.0
-2.395,0.346,0.684,0.4963,0.01563,19.98,0.7583,0.01807,0.0003924,8.3e-06,2e-07,0.0,0.0,0.0,6e-08,0.002785,0.4976,4.316,6.668,6.3,3.508,0.9004,0.14,0.01514,0.0
-30.08,0.3347,0.6934,0.45,0.01576,22.61,1.399,0.05484,0.001963,6.825e-05,2.3e-06,6e-08,0.0,0.0,0.0,0.0007257,0.1896,2.506,6.03,6.24,5.016,2.055,0.5137,0.08966,1.0
-10.61,0.3481,0.688,0.4934,0.01672,20.39,0.8564,0.02266,0.0005465,1.28e-05,3e-07,0.0,0.0,0.0,0.0,0.002167,0.409,3.814,6.39,6.145,3.67,1.033,0.1766,0.02103,2.0
20.5,0.3293,0.677,0.48,0.01663,19.17,0.621,0.01254,0.0002303,4.1e-06,6e-08,0.0,0.0,0.0,6e-08,0.003572,0.5967,4.68,6.406,5.902,2.951,0.658,0.08844,0.008224,3.0
22.77,0.3076,0.682,0.448,0.01566,19.27,0.643,0.01346,0.0002565,4.77e-06,6e-08,0.0,0.0,0.0,6e-08,0.00385,0.6206,4.812,6.61,6.094,3.08,0.6987,0.09595,0.00914,4.0
-29.84,0.33,0.687,0.4448,0.01557,22.61,1.348,0.0506,0.001731,5.76e-05,1.9e-06,6e-08,0.0,0.0,0.0,0.000707,0.192,2.564,6.137,6.332,5.023,2.014,0.4897,0.0829,0.0
14.67,0.3096,0.699,0.4514,0.014725,19.25,0.691,0.01578,0.0003293,6.7e-06,1e-07,0.0,0.0,0.0,1e-07,0.0048,0.6777,4.97,6.734,6.22,3.184,0.746,0.10706,0.01076,1.0
-30.58,0.3271,0.688,0.4404,0.01468,22.73,1.375,0.0524,0.001821,6.15e-05,2.1e-06,6e-08,0.0,0.0,0.0,0.000716,0.1947,2.615,6.312,6.527,5.223,2.117,0.5215,0.0894,2.0
18.8,0.3293,0.677,0.48,0.01677,19.16,0.62,0.01251,0.0002297,4.1e-06,6e-08,0.0,0.0,0.0,6e-08,0.003561,0.5947,4.66,6.38,5.87,2.936,0.6543,0.0879,0.00816,3.0
20.55,0.3083,0.688,0.451,0.01566,19.05,0.6323,0.01322,0.000252,4.65e-06,6e-08,0.0,0.0,0.0,6e-08,0.004486,0.67,4.94,6.55,6.008,2.973,0.6616,0.0894,0.008415,4.0
-30.38,0.3079,0.6904,0.4814,0.01549,15.8,0.3052,0.00372,4.137e-05,5e-07,0.0,0.0,0.0,0.0,6e-07,0.01958,1.65,6.945,5.29,4.344,1.385,0.1782,0.01396,0.0007625,0.0
4.65,0.3088,0.699,0.45,0.01387,19.36,0.6997,0.0161,0.0003386,6.9e-06,1e-07,0.0,0.0,0.0,1e-07,0.004837,0.6885,5.086,6.945,6.42,3.307,0.781,0.11285,0.01143,1.0
23.97,0.302,0.688,0.4395,0.01572,19.28,0.6646,0.01444,0.000286,5.5e-06,1e-07,0.0,0.0,0.0,6e-08,0.00402,0.623,4.773,6.57,6.07,3.098,0.7163,0.1006,0.009834,2.0
18.53,0.3298,0.681,0.48,0.01677,19.23,0.644,0.013504,0.0002577,4.77e-06,6e-08,0.0,0.0,0.0,6e-08,0.003595,0.588,4.6,6.367,5.883,2.986,0.681,0.09393,0.00898,3.0
-37.8,0.3083,0.696,0.4976,0.0169,14.12,0.2085,0.001955,1.675e-05,1e-07,0.0,0.0,0.0,0.0,1.6e-06,0.0383,2.326,7.22,4.1,3.182,0.808,0.0787,0.004673,0.0001942,4.0
-25.28,0.3538,0.6846,0.4846,0.01646,21.88,1.153,0.0382,0.001153,3.38e-05,9.5e-07,0.0,0.0,0.0,0.0,0.000978,0.2413,2.896,6.2,6.254,4.52,1.61,0.3477,0.05215,0.0
15.61,0.337,0.699,0.4905,0.0168,19.11,0.685,0.01564,0.000326,6.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.004482,0.6323,4.633,6.273,5.793,2.96,0.6934,0.0994,0.00999,1.0
18.86,0.32,0.676,0.4653,0.01663,19.31,0.6377,0.013115,0.0002453,4.5e-06,6e-08,0.0,0.0,0.0,6e-08,0.003323,0.571,4.59,6.43,5.945,3.027,0.6895,0.09454,0.008965,2.0
-11.91,0.3484,0.677,0.4932,0.01671,20.52,0.8306,0.02098,0.0004823,1.08e-05,2.4e-07,0.0,0.0,0.0,0.0,0.001849,0.385,3.77,6.445,6.207,3.709,1.034,0.1737,0.02019,3.0
25.84,0.3086,0.696,0.4495,0.01566,19.23,0.6826,0.01536,0.0003157,6.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.004414,0.644,4.797,6.547,6.05,3.098,0.7236,0.10333,0.01031,4.0
-17.58,0.33,0.6816,0.4631,0.01557,20.98,0.928,0.02573,0.0006495,1.59e-05,3.6e-07,0.0,0.0,0.0,0.0,0.001644,0.353,3.643,6.64,6.484,4.11,1.237,0.2252,0.02844,0.0
22.47,0.3088,0.676,0.45,0.01576,19.25,0.624,0.012596,0.0002314,4.1e-06,6e-08,0.0,0.0,0.0,6e-08,0.003622,0.61,4.81,6.61,6.09,3.053,0.682,0.0918,0.008545,1.0
18.02,0.32,0.6665,0.4653,0.01663,19.34,0.6123,0.01198,0.0002124,3.64e-06,6e-08,0.0,0.0,0.0,6e-08,0.002985,0.5527,4.59,6.473,5.984,3.021,0.6753,0.0902,0.00829,2.0
12.46,0.32,0.657,0.4639,0.01677,19.48,0.6016,0.011375,0.0001948,3.2e-06,6e-08,0.0,0.0,0.0,0.0,0.002522,0.514,4.492,6.504,6.027,3.064,0.6846,0.0907,0.008224,3.0
-14.06,0.3086,0.6904,0.4636,0.0158,17.75,0.48,0.008194,0.0001276,1.9e-06,0.0,0.0,0.0,0.0,2e-07,0.008255,0.977,5.77,6.16,5.41,2.26,0.4075,0.0447,0.003418,4.0
25.52,0.3303,0.6904,0.4814,0.0157,19.23,0.6665,0.01459,0.000291,5.66e-06,1e-07,0.0,0.0,0.0,6e-08,0.0042,0.6353,4.797,6.555,6.055,3.082,0.7114,0.10004,0.009796,0.0
22.02,0.3186,0.6772,0.4656,0.01576,19.14,0.6113,0.0122,0.0002213,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003885,0.6353,4.89,6.582,6.043,2.984,0.6562,0.0869,0.007965,1.0
-28.58,0.32,0.6606,0.4966,0.01663,16.08,0.2837,0.003075,3.02e-05,3e-07,0.0,0.0,0.0,0.0,2e-07,0.01221,1.361,6.613,5.37,4.44,1.429,0.1808,0.01361,0.0007024,2.0
14.9,0.3298,0.6406,0.48,0.01677,19.36,0.5376,0.008995,0.0001357,1.97e-06,0.0,0.0,0.0,0.0,0.0,0.002235,0.5103,4.6,6.562,6.043,2.96,0.621,0.07623,0.00634,3.0
22.83,0.3267,0.688,0.4756,0.0156,19.28,0.6655,0.014465,0.0002868,5.54e-06,1e-07,0.0,0.0,0.0,6e-08,0.004044,0.626,4.793,6.594,6.094,3.111,0.719,0.101,0.00988,4.0
22.69,0.33,0.6875,0.4807,0.01561,19.28,0.663,0.01435,0.0002832,5.4e-06,1e-07,0.0,0.0,0.0,6e-08,0.00401,0.6245,4.793,6.598,6.098,3.11,0.718,0.1006,0.00981,0.0
-29.38,0.3088,0.6943,0.4812,0.0158,15.96,0.3242,0.004173,4.905e-05,5.4e-07,0.0,0.0,0.0,0.0,5.4e-07,0.01862,1.576,6.777,5.324,4.406,1.448,0.1942,0.0159,0.0009093,1.0
18.19,0.3018,0.671,0.4385,0.01657,19.36,0.6265,0.01257,0.0002292,4.05e-06,6e-08,0.0,0.0,0.0,6e-08,0.003115,0.559,4.586,6.47,5.984,3.041,0.6875,0.09326,0.00872,2.0
-11.8,0.3484,0.677,0.4932,0.01682,20.5,0.8296,0.02094,0.0004807,1.07e-05,2.4e-07,0.0,0.0,0.0,0.0,0.001846,0.384,3.758,6.418,6.18,3.691,1.028,0.1726,0.02005,3.0
18.08,0.3027,0.6714,0.4395,0.01633,19.39,0.632,0.01277,0.0002347,4.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.003138,0.5615,4.61,6.523,6.04,3.078,0.699,0.09534,0.00897,4.0
25.38,0.3098,0.692,0.4521,0.0157,19.14,0.6567,0.01425,0.0002823,5.4e-06,1e-07,0.0,0.0,0.0,6e-08,0.004448,0.6562,4.86,6.535,6.016,3.03,0.691,0.09595,0.0093,0.0
-11.6,0.301,0.6787,0.45,0.0166,17.94,0.477,0.007935,0.00012,1.8e-06,0.0,0.0,0.0,0.0,1e-07,0.006508,0.868,5.496,6.11,5.4,2.293,0.418,0.04596,0.0035,1.0
20.61,0.303,0.671,0.441,0.01657,19.27,0.615,0.01218,0.000219,3.8e-06,6e-08,0.0,0.0,0.0,6e-08,0.00324,0.5737,4.645,6.457,5.957,2.994,0.6675,0.0893,0.00824,2.0
18.53,0.3298,0.681,0.48,0.01677,19.23,0.644,0.013504,0.0002577,4.77e-06,6e-08,0.0,0.0,0.0,6e-08,0.003595,0.588,4.6,6.367,5.883,2.986,0.681,0.09393,0.00898,3.0
26.27,0.3086,0.6953,0.4495,0.0157,19.23,0.6816,0.01533,0.0003147,6.26e-06,1e-07,0.0,0.0,0.0,6e-08,0.004402,0.643,4.79,6.535,6.04,3.09,0.7217,0.10297,0.01027,4.0
16.03,0.3145,0.6875,0.4592,0.01498,19.2,0.646,0.01369,0.0002644,4.95e-06,1e-07,0.0,0.0,0.0,6e-08,0.004364,0.665,4.99,6.723,6.184,3.1,0.7,0.096,0.00916,0.0
21.77,0.3154,0.68,0.461,0.01576,19.11,0.616,0.01244,0.0002286,4.05e-06,6e-08,0.0,0.0,0.0,6e-08,0.004047,0.645,4.902,6.566,6.023,2.977,0.656,0.0872,0.00805,1.0
19.66,0.3032,0.6743,0.441,0.01663,19.28,0.6294,0.01279,0.0002362,4.23e-06,6e-08,0.0,0.0,0.0,6e-08,0.003323,0.574,4.61,6.434,5.94,3.008,0.6797,0.09235,0.008675,2.0
-3.059,0.3352,0.695,0.48,0.01593,20.0,0.8047,0.02052,0.000478,1.085e-05,2.4e-07,0.0,0.0,0.0,6e-08,0.002977,0.4966,4.22,6.55,6.207,3.521,0.935,0.1515,0.01715,3.0
20.3,0.3264,0.68,0.4746,0.01656,19.28,0.6455,0.013535,0.0002582,4.77e-06,6e-08,0.0,0.0,0.0,6e-08,0.003532,0.585,4.617,6.42,5.938,3.023,0.6914,0.0955,0.009155,4.0
26.22,0.336,0.692,0.4902,0.0159,19.16,0.6597,0.01436,0.0002851,5.5e-06,1e-07,0.0,0.0,0.0,6e-08,0.004375,0.6475,4.816,6.496,5.984,3.021,0.6914,0.0964,0.00937,0.0
18.12,0.3364,0.683,0.4915,0.01521,19.19,0.6333,0.013115,0.0002472,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.004128,0.6504,4.95,6.688,6.152,3.072,0.6875,0.09314,0.008766,1.0
18.8,0.303,0.6616,0.441,0.01672,19.28,0.5903,0.01112,0.0001898,3.16e-06,6e-08,0.0,0.0,0.0,0.0,0.002913,0.554,4.62,6.47,5.96,2.97,0.65,0.0847,0.007572,2.0
-30.97,0.3298,0.6885,0.441,0.01663,22.78,1.434,0.0569,0.002058,7.236e-05,2.5e-06,6e-08,0.0,0.0,0.0,0.0005865,0.1652,2.3,5.766,6.008,4.957,2.088,0.535,0.0954,3.0
-37.12,0.3477,0.6953,0.4495,0.0149,24.1,1.932,0.09827,0.004562,0.0002061,9.24e-06,4e-07,0.0,0.0,0.0,0.0003128,0.1033,1.74,5.37,5.844,5.746,3.035,0.9795,0.221,4.0
-28.86,0.363,0.6978,0.4902,0.0159,22.39,1.365,0.0529,0.001872,6.45e-05,2.2e-06,6e-08,0.0,0.0,0.0,0.0008497,0.2075,2.613,6.062,6.23,4.89,1.955,0.4778,0.0817,0.0
18.12,0.3364,0.683,0.4915,0.01521,19.19,0.633,0.01309,0.0002468,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.00413,0.651,4.953,6.688,6.15,3.068,0.6865,0.09296,0.00874,1.0
-21.84,0.3184,0.685,0.441,0.01657,21.42,1.051,0.03238,0.0009093,2.48e-05,6.6e-07,0.0,0.0,0.0,0.0,0.001247,0.2847,3.168,6.293,6.254,4.26,1.411,0.2832,0.0395,2.0
-24.08,0.353,0.678,0.4856,0.01692,21.72,1.085,0.03384,0.0009604,2.646e-05,7e-07,0.0,0.0,0.0,0.0,0.0009723,0.2462,2.945,6.176,6.195,4.367,1.497,0.3093,0.0443,3.0
19.94,0.3035,0.6865,0.4407,0.01645,19.31,0.67,0.01463,0.000291,5.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.003717,0.5903,4.6,6.426,5.953,3.064,0.7153,0.1013,0.00999,4.0
26.3,0.3357,0.688,0.4895,0.01585,19.2,0.654,0.01404,0.0002747,5.25e-06,1e-07,0.0,0.0,0.0,6e-08,0.00414,0.6343,4.8,6.53,6.02,3.043,0.695,0.09644,0.00931,0.0
26.28,0.341,0.699,0.4978,0.01576,19.12,0.6797,0.01537,0.0003176,6.4e-06,1e-07,0.0,0.0,0.0,1e-07,0.00476,0.666,4.836,6.492,5.984,3.037,0.705,0.1002,0.00997,1.0
-20.98,0.3064,0.6553,0.426,0.01741,21.38,0.9023,0.0233,0.000544,1.234e-05,3e-07,0.0,0.0,0.0,0.0,0.0009108,0.2595,3.143,6.277,6.207,4.07,1.249,0.2268,0.02817,2.0
-5.145,0.3364,0.695,0.48,0.01677,20.06,0.8223,0.02138,0.0005074,1.17e-05,2.4e-07,0.0,0.0,0.0,6e-08,0.00272,0.4634,4.016,6.363,6.055,3.488,0.9443,0.156,0.018,3.0
-36.7,0.3467,0.6953,0.4495,0.01491,23.98,1.889,0.0943,0.0043,0.0001906,8.4e-06,3.6e-07,0.0,0.0,0.0,0.000335,0.1086,1.797,5.44,5.9,5.715,2.965,0.939,0.208,4.0
-16.58,0.325,0.6704,0.4895,0.01683,17.55,0.42,0.006233,8.4e-05,1.1e-06,0.0,0.0,0.0,0.0,1e-07,0.007008,0.9365,5.703,5.965,5.2,2.078,0.348,0.0349,0.002417,0.0
26.1,0.341,0.692,0.4978,0.01576,19.16,0.659,0.01435,0.000285,5.5e-06,1e-07,0.0,0.0,0.0,6e-08,0.004402,0.651,4.84,6.527,6.01,3.033,0.694,0.0967,0.0094,1.0
10.16,0.3237,0.671,0.4707,0.01761,19.22,0.616,0.012245,0.0002211,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003094,0.55,4.465,6.24,5.758,2.902,0.65,0.0873,0.00808,2.0
-20.75,0.316,0.681,0.48,0.01677,17.14,0.403,0.005943,7.97e-05,1e-06,0.0,0.0,0.0,0.0,2e-07,0.0094,1.08,5.945,5.78,4.973,1.904,0.3054,0.02959,0.00199,3.0
10.96,0.3086,0.6953,0.4495,0.01723,19.08,0.6714,0.014984,0.0003052,6.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.004272,0.6187,4.574,6.195,5.715,2.908,0.674,0.0954,0.009445,4.0
-35.4,0.3745,0.6836,0.4895,0.01585,23.73,1.705,0.07684,0.003155,0.0001259,4.95e-06,2e-07,0.0,0.0,0.0,0.0003326,0.1132,1.868,5.477,5.88,5.46,2.656,0.7827,0.1602,0.0
21.55,0.3362,0.686,0.4897,0.01651,19.19,0.651,0.013885,0.00027,5.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.003925,0.6123,4.68,6.395,5.9,2.986,0.682,0.0945,0.00911,1.0
23.61,0.3125,0.6797,0.4558,0.01573,19.19,0.627,0.01281,0.0002381,4.3e-06,6e-08,0.0,0.0,0.0,6e-08,0.003872,0.628,4.848,6.59,6.062,3.027,0.6763,0.0911,0.008514,2.0
-31.61,0.3298,0.681,0.44,0.01662,22.94,1.428,0.0557,0.001976,6.82e-05,2.3e-06,6e-08,0.0,0.0,0.0,0.000505,0.1534,2.236,5.754,6.016,5.016,2.129,0.546,0.09705,3.0
7.74,0.301,0.6865,0.4343,0.01654,19.6,0.7144,0.01637,0.0003421,7e-06,1e-07,0.0,0.0,0.0,6e-08,0.003212,0.536,4.387,6.434,6.016,3.223,0.79,0.1175,0.01216,4.0
21.62,0.3245,0.688,0.4717,0.01585,19.34,0.6743,0.01481,0.0002966,5.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.003872,0.6074,4.703,6.55,6.066,3.123,0.73,0.10364,0.01025,0.0
-34.2,0.3608,0.6987,0.4739,0.01585,23.39,1.705,0.0791,0.003353,0.0001383,5.66e-06,2.4e-07,0.0,0.0,0.0,0.0004637,0.1342,2.008,5.55,5.91,5.344,2.547,0.744,0.1521,1.0
21.78,0.318,0.6865,0.465,0.01573,19.08,0.6313,0.01314,0.0002491,4.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.004353,0.66,4.914,6.543,6.004,2.977,0.6626,0.08954,0.008415,2.0
-6.246,0.3367,0.681,0.48,0.01677,20.14,0.7847,0.01915,0.0004253,9.2e-06,2e-07,0.0,0.0,0.0,0.0,0.002302,0.4377,3.99,6.426,6.117,3.506,0.9307,0.1493,0.01662,3.0
-28.81,0.311,0.6885,0.4211,0.01559,22.42,1.307,0.048,0.001608,5.24e-05,1.67e-06,6e-08,0.0,0.0,0.0,0.0007973,0.2074,2.674,6.2,6.36,4.934,1.924,0.4563,0.0753,4.0
23.02,0.339,0.675,0.495,0.01587,19.17,0.6094,0.01207,0.0002171,3.8e-06,6e-08,0.0,0.0,0.0,6e-08,0.00369,0.6196,4.844,6.58,6.043,2.994,0.6587,0.0872,0.00797,0.0
-10.16,0.347,0.692,0.4927,0.01576,20.38,0.86,0.02293,0.0005584,1.323e-05,3e-07,0.0,0.0,0.0,6e-08,0.002417,0.4382,3.992,6.598,6.33,3.76,1.054,0.1799,0.02144,1.0
